architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,expected-parity,0.1,1049,dense_expected-parity_lr0.1,0.34517003230110355,5.980291937535595,0.4650702946665201,0.13533545574795736,66,0.3269700830569491,c07d5b9d7d3d83865356bf70ff3d6acbd4230c5027830c2b3a7fde11d954c80a,47b1773176fde51586eec99e69a98b943ff00b011ae0002d4dcebdfef7377726
dense,expected-parity,0.1,1050,dense_expected-parity_lr0.1,0.26460046601226006,5.921649463424719,0.4531847878159343,0.13323632761788468,66,0.32980266597587615,6960888a53c602d2814092b439bff21b1d7314a8580ce5946536c2786cf8f540,4d78eb95726620f9679b2fa16d5934a6edd31619041bbae823de358424211ac8
dense,expected-parity,0.1,1051,dense_expected-parity_lr0.1,0.3710966542987912,6.010609374896314,0.40663280473197216,0.12198984141959165,66,0.34076183300931007,2a3326a2a9e683545bef56d0e4c1ce563b1f5b70fab90536a2bf92220c7cc8e1,d2cf98e124e3c7dfffb599d6b1e385a8285f4d4cfca329d6c8c91594e27f0171
dense,expected-parity,0.1,1052,dense_expected-parity_lr0.1,0.3820022573876507,6.017698341865216,0.4276973621933316,0.12745381393361283,66,0.33468320802785456,fa35e7a6cdcc11741645f5996a28cd06b9371a4a1c2f1ad7fb7424d7f577218a,fba037cbd11c2ac0d30ea29e82934c02345ab8fc9cc00ad9d131c883ad1d3494
dense,expected-parity,0.1,1053,dense_expected-parity_lr0.1,0.42701235640112195,6.130918515938272,0.42113738332760003,0.12423552808164201,66,0.33296395803336054,79df9439b4d95f2986ed97aacb7e86ce7b1ee016b96291cd179e2ccd42386eeb,86deb82f68532933dcabdd8a5c0603e825dee32ff1394f9fd14aad8b3839c401
dense,expected-parity,0.1,1054,dense_expected-parity_lr0.1,0.38607277909412757,5.916753275121901,0.39890840424775226,0.11927361287007793,66,0.33114458294585347,13f9bcfa4db2cc2a2c05d061a5c97c8e997d2ce08dab5b8edfa06263a266067c,5a859bc70a687c7ea4ef617585c6b56ccf2c6ad2b410559ae17bc88fb6cee54e
dense,expected-parity,0.1,1055,dense_expected-parity_lr0.1,0.3778323564601442,6.03667998301564,0.42642483601548337,0.12750102596862953,66,0.34522712498437613,5519425b7a8f96ff467fc3e1fcf74125c2cfbeb26b21958859f79b18b443f4d2,f88a3e8df5fa57b410757fe97ecf3aa17ef1b588ddedd0383565ea13f0736204
dense,expected-parity,0.1,1056,dense_expected-parity_lr0.1,0.2956710090745015,5.946423094606779,0.44139492580581735,0.12977010818691032,66,0.3507259169127792,f9b707135fa479de697a425d73602cdd3bd74514ebd653b2c0e2ab850edcaa30,b2929b4505fd3f9fdf1db3e23c05a597e0173c6f182a47fc7c3a363be3f54473
dense,expected-parity,0.1,1057,dense_expected-parity_lr0.1,1.2500196935885717,6.755896507985752,0.22011456641653745,0.0658142553585447,66,0.3653885000385344,d28b67feaf4f1656bc1cad5f07ad22e2eda476951f0fd60ae372b962e0a75e1e,44f9c60c731b2ce0b551462029ed05a8806442e685f056418b8332a2592750eb
dense,expected-parity,0.1,1058,dense_expected-parity_lr0.1,0.4487590432644507,6.178345681349875,0.3962716804618755,0.11610760237532952,66,0.35471087507903576,a19ed3237af8ed8a611c0195723dd9550ad5bd836def77d8ec70eae8cb778e48,f1cc26d866fda61738a4651a84d210ce569b8bf28107da5522f2a5898c73e2a7
dense,expected-parity,0.1,1059,dense_expected-parity_lr0.1,0.3401016248196742,6.014388361667333,0.43068642062977064,0.12920592618893117,66,0.39789204206317663,a223ca0db7abcdc944083fe0181f7755f0b2fd41ebc7f256812eb063b6c8e730,10d2a3f4d7cff56cdad44341109569d6057297d315bce3eb9badf32bd49d2295
dense,expected-parity,0.1,1060,dense_expected-parity_lr0.1,0.3598255047324718,5.936067855592204,0.43928134530108426,0.13046655955442202,66,0.4534948338987306,757befef9e6dd07a9a4419468214926f82cb27d2040d1edaa8559268a17f1346,d83644cb6ea4dc88946389af3c29f15ef106cb67d3d9b480be8f51493da8dc5c
dense,mse,0.05,1001,dense_mse_lr0.05,0.5084691259318984,6.270713329300703,0.3535866893749508,0.10536883343373533,66,0.2673359999898821,d8b67b39bec55f9bccd9bebd4b1d3debec2a84bf9064b70ee7061c6544f28cca,3b8e66d698318c02158cbe340559690196d7b027a4090ec100ea5e66f3e870d6
dense,mse,0.05,1002,dense_mse_lr0.05,0.5012662476268726,6.1279944678274445,0.35418238693185566,0.10200452743637443,66,0.26958429103251547,9a04e962016a57ba588eb7a4bd1780e53595ee328f42750835f7a99485fbbc35,f66b95ad3d1778b6284bb136150f8352f95000fbb1599b55410b8ddbe44ced8b
dense,mse,0.05,1003,dense_mse_lr0.05,1.9174728623425308,7.599981451262745,0.13454393889215693,0.04009409378986277,66,0.26215229206718504,5c2744c6fa14188668429fb63d06ff4470ed82c656c3a1e313906d2d1ea5a600,e79a055dbe36cbef734b7f192b9c14a371725331e6dfa6e69079860324999a9f
dense,mse,0.05,1004,dense_mse_lr0.05,0.42779995024344347,6.099391099152559,0.39369500487938747,0.11732111145405748,66,0.26544320792891085,c91ca6bc2aa39f72a1586af6b66c1c16a5de9bdaf642082b4c0d322d6a8af6df,8f247fd263b2a19e95cf04475b859db61d238b0211c1947bb6b9f8d494ca19dc
dense,mse,0.05,1005,dense_mse_lr0.05,0.4987400020958321,6.100414927185235,0.39612272986353597,0.11923294168892433,66,0.27206929097883403,83bbb4e017db8a4cb9d3dd04d7b135583fb72be308d8e8d8697ade0f08b15675,293590bfa6afb57d8c237be7e9bd56a446dab86cc473e052c3ca6fcf00d4726a
dense,mse,0.05,1006,dense_mse_lr0.05,0.5208410289738578,6.114085093465613,0.3489206935521373,0.10432728737208904,66,0.27489137498196214,97bfb6b6872a3646017b1dad453aca4a0629c2c7a61d8d55410d50f3e2801965,579609350f7543f6786cf1a32e4d72c5181c19930fad827607e7f0b20c46e455
dense,mse,0.05,1007,dense_mse_lr0.05,1.4859258851335815,7.200129692760722,0.2856387263471292,0.08340650809336174,66,0.2788059579906985,0cd593f511077d4f853aa0452c5bd1d82d66f28a530eab73e030463170e12033,b6ba86163b0fa47ab4c74722d54620924fc44b361fec83ab88b0b220fc60722d
dense,mse,0.05,1008,dense_mse_lr0.05,0.3812604626490715,5.929942124192236,0.4044371170223325,0.11647788970243175,66,0.28027029102668166,a1bbf2e60c67adbdeb1e984a1a247022667ddcb302547c9801ecb347472bcd53,9522a5ba6ef49152f1c598b2c409dfdb86644b8d3ac9c7ef1a15d2bcfa75b056
dense,mse,0.05,1009,dense_mse_lr0.05,0.5313036848830424,6.225478936128351,0.365375540811478,0.10815116008019748,66,0.2739600419299677,9667d1e760ab11a566136a8a0f1086c445b8d14236780e7bb96089f6ee01546d,eed8ff575035cba9693ef126c4f4922d1566abf7304763db16e53b575ea6cff1
dense,mse,0.05,1010,dense_mse_lr0.05,0.5458891923942645,6.145508570703021,0.3944707653726362,0.1100573435389655,66,0.2659189999103546,24fba8bd3ef62ee408b72ae77d4f4f17207403e680d8e04300593273aa3d09ee,9aaccb6421116e053d935a75fe328f080f80cd581c04ee5fd048a74161b13d23
dense,mse,0.05,1011,dense_mse_lr0.05,0.4570729754098524,6.1413093698236665,0.3639049598755768,0.10807977308304632,66,0.2656110000098124,6fd16a9a5b505ef800214c051c6a2ab64777ed3d8f6331b9069b67577e55e6b9,043666f48ef6ffb235855cab2da4b0d338a46bd7f820c98b7c673777ce49f000
dense,mse,0.05,1012,dense_mse_lr0.05,0.38980433301810846,6.086494793821975,0.3853081836584823,0.11366591417925227,66,0.26917275006417185,3c952c5a059a0250e18c66ecf40eabef7203ddcd9c25bb05f02ed3adbaf1c160,e0acc84f007f2acd96763baf86ab6c836b60569e6713809f26fe1fe1a7c6c0f9
