architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,mse,0.05,2048,dense_mse_lr0.05,0.49188397262492994,6.21075779969001,0.41338578359051803,0.12360234929356488,66,0.2815206670202315,d86946bcdd4e67c10c1c1873287080e0e99ef474b5c0fcf18446a4b4f944d6e2,9f3173f2bc19aeda6f13e3ffefb7741345ac9a03d27c3905eeead4aedd13543f
dense,mse,0.05,2049,dense_mse_lr0.05,0.606848055464039,6.285288391931842,0.3919858505166157,0.1144598683508518,66,0.27958554099313915,9eae89938265fb54a780e3c6a99ffac11b1d845a75ec1388fbaa6678e6629f9f,f16806a465650c803ca1c30215555a5fb078255592976ac80c0184d0c1d0bb78
dense,mse,0.05,2050,dense_mse_lr0.05,0.45077659611554355,6.0253099962732986,0.39342223904557755,0.11527271604035423,66,0.2802340000635013,f895bbf6db477ca558f952b691291e3b70300f08423493b3e0960cd8b3141e9f,abbee6716ebd5f47f0cc88e0a74e65dd76b936074af7cb09019f904e55f7e439
dense,mse,0.05,2051,dense_mse_lr0.05,0.41723657393239993,5.895919004347789,0.3907867123136229,0.1145005067078915,66,0.2739236670313403,798bc97c05a6812df78c61b11aa931b994a95388c1a646300d9021782fbad4c2,f3cf28bca8ba9614b20972739da4e8afefae53468de7c234060f9ac0e3c02bdd
dense,mse,0.05,2052,dense_mse_lr0.05,0.48794453115211645,6.158409387978117,0.38367646768230224,0.11548661677237297,66,0.2899858340388164,12bd859b9f9b88542cf3eda4000e4e6c9aef3b1ef3f52d0d5ce50a3403c7ddf0,3277af033df7f83c62437cc2ff4830ebb829f0e7d2f7668c0c97a57e3aa66f81
dense,mse,0.05,2053,dense_mse_lr0.05,0.5910612915307425,6.15230200602428,0.37124776694827455,0.10803310018194791,66,0.2674370830645785,4df4945f1dfe53d5b7b245b2b811fd9ad2b64ad434c1944559e6e8f83d456ac5,0d6391a9270c1a78d5ee84878c382c10b0bbc1f4245a4f702fffacd11cd59c9c
dense,mse,0.05,2054,dense_mse_lr0.05,0.5426396228117054,6.1307347197616275,0.4000378516140578,0.1252118475552001,66,0.26472916698548943,60e99136dbf05f192e735c047d2774be5c23c929bab2ea69aaac40c86b7d37d5,f6dd5a8273f1366e8976e7030164bdf16b485ec33a6c731bfae1979bea0fe829
dense,mse,0.05,2055,dense_mse_lr0.05,1.6292552278078016,7.269892158689394,0.1512348633683695,0.04506798928377411,66,0.2635956659214571,f484ae511fad7fbb1587b610c1a2d7f9020cfb4ec7a3292edb70434762c6b27c,f90d7ed799e14c9eb62fd704858ef8871d2f05e792df956b92ece8837e65e0ad
dense,mse,0.05,2056,dense_mse_lr0.05,0.9152068782649698,6.616171468070315,0.2873738497141314,0.08103942561938506,66,0.2866395829478279,0215ec1fa4234bf3786fb8ecdc51828b38382b751b50763ab48d82226099c8b4,6d854d01df4184a2a26e89c1850a6df0e50727836aa6d71d023dfe4cef7a6312
dense,mse,0.05,2057,dense_mse_lr0.05,0.47286783398428917,6.145942166823728,0.41001095681744604,0.11931318843387681,66,0.32201062503736466,aac9b43aa584e2e0997e363ec91fcfb670f1207a9ad67b64d16d185c2b467c16,c61ccc24c0daebb51a75a0add3cb5f50c84199ea83b8367d349a22e6e290b3db
dense,mse,0.05,2058,dense_mse_lr0.05,1.916245922432407,7.376147045538961,0.13100064535649028,0.0391691929615906,66,0.3340223750565201,17e7e0576a4ee37e3f68a8a3ca0f876095c720e07da5a681e6dafa2226046ba3,dca3caf7194f59eb61f1d13cc08fe3892cd6f26f3f6c425a449173d09f4d9954
dense,mse,0.05,2059,dense_mse_lr0.05,1.5496577435769132,7.179415342104119,0.16044706140567913,0.04701098899186399,66,0.3084166659973562,2a37c2f815ad746a04bbbc4b15a69cf25bbd85fdc8b0255a428cc8211fd77238,00c325f7a46e616da9a7b3f4b9154e3009fe4185ccd753bbcb25deb127869043
dense,mse,0.05,2060,dense_mse_lr0.05,1.8847170563056541,7.68400352251545,0.236985256275021,0.06919969483230613,66,0.3134691659361124,e76278c17524fbf27037a0a2fe199940deb9520e574353df804fddd54ad751ba,e5f5749a31a9ba336c47616836fef0b16b6695a1faeea437f1ae410b8d4d8e71
dense,mse,0.05,2061,dense_mse_lr0.05,1.6812935119432533,7.40055309493498,0.1357484536373368,0.04045303918392637,66,0.3105102089466527,d40fdd460151b871ca6b4c4a08c2d2f7e25c8cc8079a9691dc287965735a4e25,b9730117b12c9e8038ee8624a9394030e50842d3bca9095551f4d6b2ffe4cab4
dense,mse,0.05,2062,dense_mse_lr0.05,0.4127462011446147,5.980945008080313,0.39773364683913337,0.11056995382127907,66,0.31282762496266514,a7afe1058527611f686e7627fac1f201c6511531322fcbde4e0cba0b38f14834,a551c112be76963cf723c828834fa4a9be48cfda65016b2d2b0efbb2779d1627
dense,mse,0.05,2063,dense_mse_lr0.05,0.4881602751358153,6.1360103492352245,0.3535494311854134,0.10606482935562402,66,0.31197158398572356,79730cfec372b782e88aeaa31263f0c4830f307e98544bdb59a581411dbd223d,cba90aece76afe4e4876771cca814506aaec9caac732e770913def266426544c
