beta,architecture,objective,sigma,lr,seed,key,family,parameters,status,kl,validation_nll,recovery_1000,coverage_1000,seconds,sample_sha256,initial_sha256,mask_sha256,validation_sha256,error
0.9,dense,mse,1.0,0.2,113,b0.9_dense_mse_sigma1_lr0.2,mse,66,ok,1.7921933614435648,7.371982891494835,0.07952077276753884,0.024174314921331805,0.5418545000720769,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,191c09e53d0a687f6cad40fa2d14867ca63354cc5fb8b3e5cd829abf5c3cde96,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,
0.9,dense,mse,1.0,0.2,114,b0.9_dense_mse_sigma1_lr0.2,mse,66,ok,1.611859720751616,7.264148453977937,0.08037213582214209,0.023709780067531917,0.5795444579562172,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,3e40fb00f0d7336f12289747d25109e06baa7865eaf0c7dd6f89a85970ed7fd9,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,
0.9,dense,mse,1.0,0.2,115,b0.9_dense_mse_sigma1_lr0.2,mse,66,ok,2.354733023096302,7.921014335449856,0.21805780305148056,0.06519928311239269,0.5286828749813139,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,bc1fd3ebe710245a2b56359c12a723983a1561bde63e3b0b4bb20f0fbc68479e,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,
0.9,dense,mse,1.0,0.2,116,b0.9_dense_mse_sigma1_lr0.2,mse,66,ok,2.340831009488781,8.10010267353245,0.10263254194126585,0.03130292529208609,0.5613767500035465,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,9cd885e5773e1a61573e6e4ab8e32f5435362a42796d8eff0025ba8c01455816,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,
0.9,dense,mse,1.0,0.2,117,b0.9_dense_mse_sigma1_lr0.2,mse,66,ok,1.8802461769489072,7.5735680765087,0.07424440897318106,0.021976345056061594,0.5577285409672186,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,402a25298a9acbc5abce157f274c26389cdb90f04be171fa07ccd19e6af98b90,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,
0.9,dense,mse,1.0,0.2,118,b0.9_dense_mse_sigma1_lr0.2,mse,66,ok,1.6603242253497663,7.369793042194949,0.0774975779980937,0.022241804885452892,0.5897390419850126,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,cbba1f67e2c26a1f241163d14c4d955aa93c178f38e5f65ab484b62775596dbb,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,
0.9,dense,mse,1.0,0.2,119,b0.9_dense_mse_sigma1_lr0.2,mse,66,ok,2.207092719473513,7.818575643135278,0.08476142425414308,0.025004620154972207,0.5910739169921726,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,f94f9210ef1ff1dfbe682a6006a492d2d383f30e3f71941cdb5c0b2c8319d6f5,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,
0.9,dense,mse,1.0,0.2,120,b0.9_dense_mse_sigma1_lr0.2,mse,66,ok,1.5437275921345717,7.201763481351984,0.10838813591277777,0.03186611195835667,0.5726528329541907,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,4939936f888881fec7dcaaa22bdc939f3e13b0069e4581c8b191c627c7ad6d41,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,
0.9,dense,parity,0.75,0.02,111,b0.9_dense_parity_sigma0.75_lr0.02,parity,66,ok,0.5315324952271114,6.297683373869246,0.43638289977456796,0.12611465803485014,0.7307156670140103,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,922c88498695bd4cd2bce85cb58cec5948b0b2180f15c65c83fd8961fa62e3fc,8fab7eb1dfc2006c517c0e7e9e69f75a99f3dc01832c43b11c9ba40c9bcd6823,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,
0.9,dense,parity,0.75,0.02,112,b0.9_dense_parity_sigma0.75_lr0.02,parity,66,ok,0.437427013327949,6.07459848003115,0.4272301336796578,0.12560565930181938,0.7108122499193996,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,4f0dfaf22fde2be953d09f6d5e1d430f855a074012b1744b4581503ac11ff36c,02f04c05a341d11e3b57c54926b2dbae6a2e489c24a16657054478fda872ca64,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,
0.9,dense,parity,0.75,0.02,113,b0.9_dense_parity_sigma0.75_lr0.02,parity,66,ok,0.47305479827324,6.090014028893686,0.42210422755645977,0.12831968517716377,0.7124493750743568,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,191c09e53d0a687f6cad40fa2d14867ca63354cc5fb8b3e5cd829abf5c3cde96,1d1668fc7ae6e962f5f3b23083b5cf8c2778125e6999c83b21749b59535e825c,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,
0.9,dense,parity,0.75,0.02,114,b0.9_dense_parity_sigma0.75_lr0.02,parity,66,ok,0.5181231817140655,6.2224928884497945,0.38217112029377276,0.11274048048666296,0.7606070840265602,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,3e40fb00f0d7336f12289747d25109e06baa7865eaf0c7dd6f89a85970ed7fd9,38002117c0ffdb4a9624b0cd256b65181fc12e3321756df0d82b3aabebebd605,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,
0.9,dense,parity,0.75,0.02,115,b0.9_dense_parity_sigma0.75_lr0.02,parity,66,ok,0.6137480554338368,6.185423317993922,0.4258079137796598,0.12731656622011828,0.7374514170223847,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,bc1fd3ebe710245a2b56359c12a723983a1561bde63e3b0b4bb20f0fbc68479e,20e1afcba9533c9a3cd05a6d7e63f13cc97f4d348c142d7f72917f8929ca02eb,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,
0.9,dense,parity,0.75,0.02,116,b0.9_dense_parity_sigma0.75_lr0.02,parity,66,ok,0.5236165796733722,6.164833907144049,0.38031081962664626,0.1159947999861271,0.7416971250204369,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,9cd885e5773e1a61573e6e4ab8e32f5435362a42796d8eff0025ba8c01455816,a927dd1c515d66a61fb11e1c948c7e8042e5cfedc1c4b8d5dca9f3be9e46a7b7,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,
0.9,dense,parity,0.75,0.02,117,b0.9_dense_parity_sigma0.75_lr0.02,parity,66,ok,0.4803387946888461,6.133277379303745,0.41474099024215066,0.1227633331116766,0.8051645000232384,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,402a25298a9acbc5abce157f274c26389cdb90f04be171fa07ccd19e6af98b90,b828baff1fb9f67c70b6dbea3cba487e81abd07d2e9720c22549cc121a9cf9ad,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,
0.9,dense,parity,0.75,0.02,118,b0.9_dense_parity_sigma0.75_lr0.02,parity,66,ok,0.48424050925191275,6.220984003431342,0.4210855386683022,0.12085154959780273,0.8011600830359384,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,cbba1f67e2c26a1f241163d14c4d955aa93c178f38e5f65ab484b62775596dbb,605f62e239322f5313d845a2d699f250ce6a7e0825aa8e661c4d9f8dc5f782d9,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,
0.9,dense,parity,0.75,0.02,119,b0.9_dense_parity_sigma0.75_lr0.02,parity,66,ok,0.4929677753153882,6.113285311433523,0.3817395901313448,0.1126131790887467,0.7677583339391276,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,f94f9210ef1ff1dfbe682a6006a492d2d383f30e3f71941cdb5c0b2c8319d6f5,ca428a2d600b7cd0b47722decaa3f8e1a32769793f46a3ced6ba5f9ab631e1f2,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,
0.9,dense,parity,0.75,0.02,120,b0.9_dense_parity_sigma0.75_lr0.02,parity,66,ok,0.41039689625900805,6.104743938273353,0.4631394152406877,0.1361629880807622,0.7752846670337021,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,4939936f888881fec7dcaaa22bdc939f3e13b0069e4581c8b191c627c7ad6d41,5604d0b01aa38439978ff828fd8b23f34f58aaa29f9fc4cf46c8f2889862d932,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,
0.9,dense,parity,0.75,0.05,111,b0.9_dense_parity_sigma0.75_lr0.05,parity,66,ok,0.44550170605551553,6.2226420710777886,0.4200982219302097,0.1214083861378306,0.8019209160702303,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,922c88498695bd4cd2bce85cb58cec5948b0b2180f15c65c83fd8961fa62e3fc,8fab7eb1dfc2006c517c0e7e9e69f75a99f3dc01832c43b11c9ba40c9bcd6823,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,
0.9,dense,parity,0.75,0.05,112,b0.9_dense_parity_sigma0.75_lr0.05,parity,66,ok,0.3616421063028072,6.022588169483107,0.430501805352552,0.1265675307736503,0.6897927919635549,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,4f0dfaf22fde2be953d09f6d5e1d430f855a074012b1744b4581503ac11ff36c,02f04c05a341d11e3b57c54926b2dbae6a2e489c24a16657054478fda872ca64,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,
0.9,dense,parity,0.75,0.05,113,b0.9_dense_parity_sigma0.75_lr0.05,parity,66,ok,0.4742325287864033,6.095977131541618,0.41590245570708156,0.1264343465349528,0.7793997089611366,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,191c09e53d0a687f6cad40fa2d14867ca63354cc5fb8b3e5cd829abf5c3cde96,1d1668fc7ae6e962f5f3b23083b5cf8c2778125e6999c83b21749b59535e825c,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,
0.9,dense,parity,0.75,0.05,114,b0.9_dense_parity_sigma0.75_lr0.05,parity,66,ok,0.46802163210720904,6.130521261258505,0.4046827615386499,0.11938141465390172,0.7606731250416487,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,3e40fb00f0d7336f12289747d25109e06baa7865eaf0c7dd6f89a85970ed7fd9,38002117c0ffdb4a9624b0cd256b65181fc12e3321756df0d82b3aabebebd605,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,
0.9,dense,parity,0.75,0.05,115,b0.9_dense_parity_sigma0.75_lr0.05,parity,66,ok,0.5481419018474758,6.105847539629105,0.3874967126270472,0.11586151707548711,0.7217550420900807,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,bc1fd3ebe710245a2b56359c12a723983a1561bde63e3b0b4bb20f0fbc68479e,20e1afcba9533c9a3cd05a6d7e63f13cc97f4d348c142d7f72917f8929ca02eb,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,
0.9,dense,parity,0.75,0.05,116,b0.9_dense_parity_sigma0.75_lr0.05,parity,66,ok,0.41882954836235603,6.110118280605138,0.41264173788768255,0.1258557300557432,0.7423022920265794,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,9cd885e5773e1a61573e6e4ab8e32f5435362a42796d8eff0025ba8c01455816,a927dd1c515d66a61fb11e1c948c7e8042e5cfedc1c4b8d5dca9f3be9e46a7b7,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,
0.9,dense,parity,0.75,0.05,117,b0.9_dense_parity_sigma0.75_lr0.05,parity,66,ok,0.432652913253892,6.111959206423255,0.4356038912091113,0.12893875179789693,0.7125052920309827,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,402a25298a9acbc5abce157f274c26389cdb90f04be171fa07ccd19e6af98b90,b828baff1fb9f67c70b6dbea3cba487e81abd07d2e9720c22549cc121a9cf9ad,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,
0.9,dense,parity,0.75,0.05,118,b0.9_dense_parity_sigma0.75_lr0.05,parity,66,ok,0.4861958658250435,6.24789357966778,0.4181122846971892,0.1199982257080933,0.7200369999045506,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,cbba1f67e2c26a1f241163d14c4d955aa93c178f38e5f65ab484b62775596dbb,605f62e239322f5313d845a2d699f250ce6a7e0825aa8e661c4d9f8dc5f782d9,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,
0.9,dense,parity,0.75,0.05,119,b0.9_dense_parity_sigma0.75_lr0.05,parity,66,ok,0.5360779685349452,6.163664869103041,0.39644977424321354,0.11695268340174798,0.6995953749865294,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,f94f9210ef1ff1dfbe682a6006a492d2d383f30e3f71941cdb5c0b2c8319d6f5,ca428a2d600b7cd0b47722decaa3f8e1a32769793f46a3ced6ba5f9ab631e1f2,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,
0.9,dense,parity,0.75,0.05,120,b0.9_dense_parity_sigma0.75_lr0.05,parity,66,ok,0.37591524432069023,6.0583700282793105,0.4600895047183861,0.13526631438720552,0.7294831660110503,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,4939936f888881fec7dcaaa22bdc939f3e13b0069e4581c8b191c627c7ad6d41,5604d0b01aa38439978ff828fd8b23f34f58aaa29f9fc4cf46c8f2889862d932,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,
0.9,dense,parity,0.75,0.1,111,b0.9_dense_parity_sigma0.75_lr0.1,parity,66,ok,1.4838716918165205,7.309762996661266,0.12036228666229061,0.034784700845401986,0.7046779579250142,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,922c88498695bd4cd2bce85cb58cec5948b0b2180f15c65c83fd8961fa62e3fc,8fab7eb1dfc2006c517c0e7e9e69f75a99f3dc01832c43b11c9ba40c9bcd6823,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,
0.9,dense,parity,0.75,0.1,112,b0.9_dense_parity_sigma0.75_lr0.1,parity,66,ok,1.4925833980117909,7.118411956180059,0.22997696395143272,0.06761322740172122,0.69720504200086,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,4f0dfaf22fde2be953d09f6d5e1d430f855a074012b1744b4581503ac11ff36c,02f04c05a341d11e3b57c54926b2dbae6a2e489c24a16657054478fda872ca64,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,
0.9,dense,parity,0.75,0.1,113,b0.9_dense_parity_sigma0.75_lr0.1,parity,66,ok,1.4786736135638479,6.992960380532101,0.15184246375225738,0.04616010898068624,0.7193922919686884,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,191c09e53d0a687f6cad40fa2d14867ca63354cc5fb8b3e5cd829abf5c3cde96,1d1668fc7ae6e962f5f3b23083b5cf8c2778125e6999c83b21749b59535e825c,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,
0.9,dense,parity,0.75,0.1,114,b0.9_dense_parity_sigma0.75_lr0.1,parity,66,ok,1.357050880542192,7.001127967607199,0.21275589772248368,0.06276298982813269,0.7734309160150588,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,3e40fb00f0d7336f12289747d25109e06baa7865eaf0c7dd6f89a85970ed7fd9,38002117c0ffdb4a9624b0cd256b65181fc12e3321756df0d82b3aabebebd605,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,
0.9,dense,parity,0.75,0.1,115,b0.9_dense_parity_sigma0.75_lr0.1,parity,66,ok,2.0705436974415816,7.679191341780614,0.11248209557920093,0.03363214657818108,0.845909749972634,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,bc1fd3ebe710245a2b56359c12a723983a1561bde63e3b0b4bb20f0fbc68479e,20e1afcba9533c9a3cd05a6d7e63f13cc97f4d348c142d7f72917f8929ca02eb,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,
0.9,dense,parity,0.75,0.1,116,b0.9_dense_parity_sigma0.75_lr0.1,parity,66,ok,0.4326124822739907,6.089793863947825,0.39224165240275444,0.11963370398284011,0.8478277079993859,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,9cd885e5773e1a61573e6e4ab8e32f5435362a42796d8eff0025ba8c01455816,a927dd1c515d66a61fb11e1c948c7e8042e5cfedc1c4b8d5dca9f3be9e46a7b7,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,
0.9,dense,parity,0.75,0.1,117,b0.9_dense_parity_sigma0.75_lr0.1,parity,66,ok,1.6946791916605886,7.372983160681853,0.12048784515085305,0.0356644021646525,0.7758161249803379,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,402a25298a9acbc5abce157f274c26389cdb90f04be171fa07ccd19e6af98b90,b828baff1fb9f67c70b6dbea3cba487e81abd07d2e9720c22549cc121a9cf9ad,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,
0.9,dense,parity,0.75,0.1,118,b0.9_dense_parity_sigma0.75_lr0.1,parity,66,ok,1.4555372604851402,7.15737426258377,0.17091684584780822,0.04905313475832096,0.8600540000479668,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,cbba1f67e2c26a1f241163d14c4d955aa93c178f38e5f65ab484b62775596dbb,605f62e239322f5313d845a2d699f250ce6a7e0825aa8e661c4d9f8dc5f782d9,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,
0.9,dense,parity,0.75,0.1,119,b0.9_dense_parity_sigma0.75_lr0.1,parity,66,ok,1.7638028696969466,7.3898921143902845,0.14824047722621594,0.04373094078173371,0.8001630420330912,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,f94f9210ef1ff1dfbe682a6006a492d2d383f30e3f71941cdb5c0b2c8319d6f5,ca428a2d600b7cd0b47722decaa3f8e1a32769793f46a3ced6ba5f9ab631e1f2,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,
0.9,dense,parity,0.75,0.1,120,b0.9_dense_parity_sigma0.75_lr0.1,parity,66,ok,1.4309665968448493,7.091553626784691,0.18994320962569003,0.05584330362995287,0.7729275000747293,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,4939936f888881fec7dcaaa22bdc939f3e13b0069e4581c8b191c627c7ad6d41,5604d0b01aa38439978ff828fd8b23f34f58aaa29f9fc4cf46c8f2889862d932,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,
0.9,dense,parity,1.5,0.02,111,b0.9_dense_parity_sigma1.5_lr0.02,parity,66,ok,0.5452111255083636,6.281710217526476,0.4273366743483966,0.12350029888668662,0.752590834046714,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,922c88498695bd4cd2bce85cb58cec5948b0b2180f15c65c83fd8961fa62e3fc,67b60cddad9992cfa81f180c3480804f7e4e2d5fea8ce037026850ea623a812c,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,
0.9,dense,parity,1.5,0.02,112,b0.9_dense_parity_sigma1.5_lr0.02,parity,66,ok,0.5061980507276007,6.140362529869604,0.41168573321179747,0.12103560556426846,0.7815735000185668,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,4f0dfaf22fde2be953d09f6d5e1d430f855a074012b1744b4581503ac11ff36c,08195a2e278dd7d3f73edff8cb0cd59b9e3c01f2ecd4759831f27ea671160f7d,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,
0.9,dense,parity,1.5,0.02,113,b0.9_dense_parity_sigma1.5_lr0.02,parity,66,ok,0.5406663947859691,6.1506470141465295,0.42123316925486354,0.1280548834534785,0.7467518339399248,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,191c09e53d0a687f6cad40fa2d14867ca63354cc5fb8b3e5cd829abf5c3cde96,7f2ebd4ddebba924fb14fcb366e6524e24b6142ac00ae0feea8eda944dc8a4ac,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,
0.9,dense,parity,1.5,0.02,114,b0.9_dense_parity_sigma1.5_lr0.02,parity,66,ok,0.6500104918095393,6.333044340591889,0.4171429394613428,0.12305716714109613,0.8808320419630036,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,3e40fb00f0d7336f12289747d25109e06baa7865eaf0c7dd6f89a85970ed7fd9,b7c652fbaa646fcdac14bd4d9b7de60408da1e8e29b91c1a191a4f0e046a11be,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,
0.9,dense,parity,1.5,0.02,115,b0.9_dense_parity_sigma1.5_lr0.02,parity,66,ok,0.45467343838416857,6.063722015539246,0.4188447328100277,0.12523457511019828,0.8269592080032453,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,bc1fd3ebe710245a2b56359c12a723983a1561bde63e3b0b4bb20f0fbc68479e,e32313a9f78ef4a2dffaa9053f9f0da03818599b0388cb974485a6d6b6e5f463,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,
0.9,dense,parity,1.5,0.02,116,b0.9_dense_parity_sigma1.5_lr0.02,parity,66,ok,0.6052262948943428,6.2639346924094585,0.4265500918283667,0.13009777800765185,0.857883375021629,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,9cd885e5773e1a61573e6e4ab8e32f5435362a42796d8eff0025ba8c01455816,117a2e8a7c30ff5fbe89055ac777ab987c0462d85cd489bca67880d0c351db18,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,
0.9,dense,parity,1.5,0.02,117,b0.9_dense_parity_sigma1.5_lr0.02,parity,66,ok,0.458000168224084,6.067782767138206,0.4317284226781081,0.12779161311272,0.8430890829768032,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,402a25298a9acbc5abce157f274c26389cdb90f04be171fa07ccd19e6af98b90,c6f804c286be88c37cc667fceb6bd5e2160436b4533aeb70df06dce1e584f66b,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,
0.9,dense,parity,1.5,0.02,118,b0.9_dense_parity_sigma1.5_lr0.02,parity,66,ok,0.48087919618719077,6.211953128149167,0.4480770172566339,0.12859810395265392,0.8572486250195652,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,cbba1f67e2c26a1f241163d14c4d955aa93c178f38e5f65ab484b62775596dbb,24b0dff50f07ab642e83c5f2cf3e49b0b52d2361d77ab3860f9a3f34d2cb38df,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,
0.9,dense,parity,1.5,0.02,119,b0.9_dense_parity_sigma1.5_lr0.02,parity,66,ok,0.6218877124223812,6.232940454300922,0.4352594974613948,0.12840155175111148,0.8574512921040878,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,f94f9210ef1ff1dfbe682a6006a492d2d383f30e3f71941cdb5c0b2c8319d6f5,65ff05a0f1f30b9e24fc1c071aaceb22366a9bbcd62b0f8edde086418c47a3a9,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,
0.9,dense,parity,1.5,0.02,120,b0.9_dense_parity_sigma1.5_lr0.02,parity,66,ok,0.5060170515621198,6.154092858450447,0.4580509945235536,0.13466699238992474,0.8724982499843463,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,4939936f888881fec7dcaaa22bdc939f3e13b0069e4581c8b191c627c7ad6d41,bf0aa42ee9e23f8b99bf07a7ef8a47d9239e7611761290845cc844c92a0956f3,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,
0.9,dense,parity,1.5,0.05,111,b0.9_dense_parity_sigma1.5_lr0.05,parity,66,ok,0.5119166039283877,6.303506480226213,0.41722966600220823,0.12057937347463818,0.9584717500256374,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,922c88498695bd4cd2bce85cb58cec5948b0b2180f15c65c83fd8961fa62e3fc,67b60cddad9992cfa81f180c3480804f7e4e2d5fea8ce037026850ea623a812c,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,
0.9,dense,parity,1.5,0.05,112,b0.9_dense_parity_sigma1.5_lr0.05,parity,66,ok,0.44647340927361256,6.0796992950629285,0.41616480332481504,0.12235245217749562,0.8323677909793332,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,4f0dfaf22fde2be953d09f6d5e1d430f855a074012b1744b4581503ac11ff36c,08195a2e278dd7d3f73edff8cb0cd59b9e3c01f2ecd4759831f27ea671160f7d,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,
0.9,dense,parity,1.5,0.05,113,b0.9_dense_parity_sigma1.5_lr0.05,parity,66,ok,0.5100762853438683,6.117341716524683,0.4102645821536551,0.12472043297471115,1.0022179590305313,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,191c09e53d0a687f6cad40fa2d14867ca63354cc5fb8b3e5cd829abf5c3cde96,7f2ebd4ddebba924fb14fcb366e6524e24b6142ac00ae0feea8eda944dc8a4ac,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,
